anime,36.869400
minae,36.869400
amine,36.869400
urite,36.868100
uteri,36.868100
anode,36.859600
erbia,36.855000
orant,36.846300
trona,36.846300
toran,36.846300
rotan,36.846300
targe,36.659600
grate,36.659600
terga,36.659600
retag,36.659600
gater,36.659600
great,36.659600
anted,36.647000
paeon,36.642300
eclat,36.636300
cleat,36.636300
lacet,36.636300
tired,36.621700
tried,36.621700
tride,36.621700
ursae,36.604100
urase,36.604100
aures,36.604100
ureas,36.604100
afire,36.595100
feria,36.595100
acnes,36.585600
canes,36.585600
scena,36.585600
nelis,36.584300
lines,36.584300
silen,36.584300
elsin,36.584300
lenis,36.584300
liens,36.584300
urine,36.571600
inure,36.571600
ayrie,36.560900
aiery,36.560900
icers,36.560300
erics,36.560300
cires,36.560300
cries,36.560300
rices,36.560300
seric,36.560300
crise,36.560300
toles,36.499500
lotes,36.499500
stole,36.499500
telos,36.499500
outre,36.486800
outer,36.486800
route,36.486800
abore,36.473700
conte,36.468300
cento,36.468300
oncet,36.468300
moire,36.462800
paten,36.429700
tapen,36.429700
tripe,36.404400
petri,36.404400
piert,36.404400
range,36.363100
regna,36.363100
renga,36.363100
anger,36.363100
alure,36.358300
ureal,36.358300
eards,36.357700
dares,36.357700
rased,36.357700
dears,36.357700
arsed,36.357700
sared,36.357700
reads,36.357700
clean,36.339800
lance,36.339800
ancle,36.339800
diner,36.325200
aides,36.321600
ideas,36.321600
aside,36.321600
relic,36.314500
astir,36.308300
artis,36.308300
stair,36.308300
stria,36.308300
tarsi,36.308300
sitar,36.308300
airts,36.308300
raits,36.308300
tiars,36.308300
menta,36.275500
meant,36.275500
ament,36.275500
manet,36.275500
thane,36.266000
ahent,36.266000
neath,36.266000
taber,36.261100
miter,36.250200
merit,36.250200
timer,36.250200
mitre,36.250200
remit,36.250200
togae,36.242200
their,36.240700
ither,36.240700
trode,36.240400
doter,36.240400
roted,36.240400
afore,36.213800
enols,36.203000
noles,36.203000
losen,36.203000
noels,36.203000
lenos,36.203000
rouen,36.190300
cores,36.179000
score,36.179000
corse,36.179000
ceros,36.179000
cosie,36.142900
rapes,36.140400
spear,36.140400
pares,36.140400
asper,36.140400
prase,36.140400
spaer,36.140400
parse,36.140400
apres,36.140400
apers,36.140400
spare,36.140400
pears,36.140400
reaps,36.140400
presa,36.140400
arled,36.111900
lader,36.111900
alder,36.111900
repin,36.107900
ripen,36.107900
sepia,36.104300
aspie,36.104300
paise,36.104300
ideal,36.075800
ailed,36.075800
eliad,36.075800
liart,36.062500
trial,36.062500
trail,36.062500
toper,36.023100
trope,36.023100
opter,36.023100
repot,36.023100
ranis,36.011800
naris,36.011800
airns,36.011800
sarin,36.011800
rains,36.011800
after,36.001200
trefa,36.001200
frate,36.001200
feart,36.001200
reams,35.986200
maser,35.986200
marse,35.986200
smear,35.986200
mares,35.986200
tuner,35.977700
urent,35.977700
hears,35.976700
shear,35.976700
hares,35.976700
share,35.976700
rheas,35.976700
saute,35.974100
teary,35.967000
crest,35.966400
certs,35.966400
brane,35.964600
inerm,35.953700
miner,35.953700
amies,35.950100
maise,35.950100
genoa,35.945700
agone,35.945700
rhine,35.944200
doner,35.943900
drone,35.943900
redon,35.943900
ronde,35.943900
untie,35.941600
unite,35.941600
ceorl,35.933200
tices,35.930300
etics,35.930300
cesti,35.930300
cites,35.930300
sorta,35.927000
taros,35.927000
ratos,35.927000
toras,35.927000
roast,35.927000
rotas,35.927000
goier,35.920400
oleic,35.897100
locie,35.897100
lepra,35.894600
parle,35.894600
paler,35.894600
pearl,35.894600
repla,35.894600
intro,35.894500
nitro,35.894500
iotas,35.890900
ostia,35.890900
stoai,35.890900
metro,35.868900
throe,35.859400
other,35.859400
pilae,35.858500
pilea,35.858500
aiver,35.790400
vaire,35.790400
marle,35.740400
realm,35.740400
lamer,35.740400
maerl,35.740400
agent,35.733100
trend,35.731300
drent,35.731300
haler,35.730900
lutea,35.728300
dates,35.727700
tsade,35.727700
tased,35.727700
stead,35.727700
teads,35.727700
sated,35.727700
stade,35.727700
prone,35.726600
preon,35.726600
paseo,35.723000
psoae,35.723000
tiger,35.707800
frena,35.704700
maile,35.704300
email,35.704300
ident,35.695200
teind,35.695200
tined,35.695200
aloed,35.694500
opine,35.690500
telic,35.684500
tolar,35.681200
rotal,35.681200
aunes,35.677600
usnea,35.677600
yearn,35.670500
renay,35.670500
rayne,35.670500
faine,35.668600
sieur,35.652300
cines,35.633800
since,35.633800
sonar,35.630500
roans,35.630500
arson,35.630500
moner,35.572400
morne,35.572400
enorm,35.572400
rhone,35.562900
honer,35.562900
heron,35.562900
cotes,35.549000
coset,35.549000
estoc,35.549000
escot,35.549000
coste,35.549000
beano,35.547200
monie,35.536300
prent,35.514000
septa,35.510400
peats,35.510400
paste,35.510400
tapes,35.510400
tepas,35.510400
pates,35.510400
spate,35.510400
speat,35.510400
oaker,35.503300
lated,35.481900
dealt,35.481900
delta,35.481900
tawer,35.479000
water,35.479000
wrate,35.479000
inept,35.477900
nepit,35.477900
olpae,35.477200
agers,35.443800
segar,35.443800
gears,35.443800
sager,35.443800
sarge,35.443800
gares,35.443800
rages,35.443800
waite,35.442900
tawie,35.442900
ulnae,35.431800
snead,35.431200
sedan,35.431200
deans,35.431200
saned,35.431200
scale,35.420500
alecs,35.420500
laces,35.420500
claes,35.420500
trans,35.417900
tarns,35.417900
starn,35.417900
rants,35.417900
reign,35.411300
ering,35.411300
grein,35.411300
niger,35.411300
renig,35.411300
aegis,35.407700
rides,35.405900
sider,35.405900
sired,35.405900
dries,35.405900
resid,35.405900
incel,35.388000
cline,35.388000
incle,35.388000
loran,35.384700
natis,35.381800
stain,35.381800
antis,35.381800
satin,35.381800
tains,35.381800
saint,35.381800
tians,35.381800
tinas,35.381800
satem,35.356200
mates,35.356200
meats,35.356200
teams,35.356200
tames,35.356200
steam,35.356200
aloin,35.348600
hates,35.346700
heats,35.346700
haets,35.346700
ashet,35.346700
haste,35.346700
heast,35.346700
ergot,35.326500
coria,35.324600
meint,35.323700
amole,35.323000
thein,35.314200
thine,35.314200
noted,35.313900
toned,35.313900
haole,35.313500
biter,35.309300
tribe,35.309300
rebit,35.309300
clote,35.303200
telco,35.303200
taker,35.290700
euros,35.271000
rouse,35.271000
roues,35.271000
tepal,35.264600
pelta,35.264600
pleat,35.264600
petal,35.264600
plate,35.264600
leapt,35.264600
lepta,35.264600
palet,35.264600
onces,35.252500
cones,35.252500
sonce,35.252500
scone,35.252500
aspen,35.213900
sneap,35.213900
spean,35.213900
neaps,35.213900
napes,35.213900
peans,35.213900
spane,35.213900
panes,35.213900
glare,35.198000
argle,35.198000
large,35.198000
regal,35.198000
lager,35.198000
taver,35.196500
avert,35.196500
trave,35.196500
prise,35.188600
pries,35.188600
spire,35.188600
speir,35.188600
ripes,35.188600
peris,35.188600
spier,35.188600
piers,35.188600
epris,35.188600
eland,35.185400
laden,35.185400
naled,35.185400
lande,35.185400
awner,35.182500
rewan,35.182500
larnt,35.172100
agile,35.161900
cared,35.161400
cadre,35.161400
acred,35.161400
arced,35.161400
raced,35.161400
cedar,35.161400
vitae,35.160400
idler,35.160100
riled,35.160100
cadie,35.125300
artic,35.112000
triac,35.112000
metal,35.110400
lathe,35.100900
thale,35.100900
ethal,35.100900
netop,35.096600
aweto,35.061600
manes,35.059700
nemas,35.059700
amens,35.059700
mensa,35.059700
manse,35.059700
means,35.059700
samen,35.059700
names,35.059700
trues,35.058400
sture,35.058400
zaire,35.055200
ashen,35.050200
hanse,35.050200
treif,35.049400
freit,35.049400
rifte,35.049400
refit,35.049400
bares,35.045300
braes,35.045300
bears,35.045300
abers,35.045300
sabre,35.045300
saber,35.045300
baser,35.045300
yenta,35.040500
cents,35.039900
scent,35.039900
emirs,35.034400
meris,35.034400
mires,35.034400
rimes,35.034400
riems,35.034400
miser,35.034400
goner,35.030000
negro,35.030000
ergon,35.030000
grone,35.030000
genro,35.030000
roule,35.025200
loure,35.025200
hires,35.024900
rhies,35.024900
heirs,35.024900
sehri,35.024900
shier,35.024900
shire,35.024900
doser,35.024600
dores,35.024600
dorse,35.024600
rodes,35.024600
deros,35.024600
sored,35.024600
doers,35.024600
rosed,35.024600
resod,35.024600
redos,35.024600
suite,35.022300
etuis,35.022300
brine,35.012800
biner,35.012800
abies,35.009200
clone,35.006700
santo,35.000500
nerka,34.994200
anker,34.994200
naker,34.994200
ranke,34.994200
louie,34.989100
eidos,34.988500
roist,34.975200
riots,34.975200
trios,34.975200
tiros,34.975200
rosti,34.975200
rotis,34.975200
torsi,34.975200
trois,34.975200
rosit,34.975200
panel,34.968100
penal,34.968100
plane,34.968100
plena,34.968100
crape,34.944100
pacer,34.944100
recap,34.944100
caper,34.944100
peril,34.942800
plier,34.942800
piler,34.942800
moten,34.942400
monte,34.942400
mento,34.942400
hoten,34.932900
raven,34.900000
boite,34.891900
atoke,34.873300
avine,34.863900
naevi,34.863900
naive,34.863900
lairs,34.846700
rails,34.846700
laris,34.846700
liars,34.846700
rials,34.846700
liras,34.846700
arils,34.846700
cairn,34.815500
naric,34.815500
leman,34.813900
stage,34.813800
gates,34.813800
getas,34.813800
geats,34.813800
luter,34.812600
drest,34.812000
pores,34.807300
ropes,34.807300
spore,34.807300
prose,34.807300
poser,34.807300
repos,34.807300
baler,34.799500
blear,34.799500
belar,34.799500
blaer,34.799500
abler,34.799500
blare,34.799500
cream,34.789900
macer,34.789900
crame,34.789900
meril,34.788600
miler,34.788600
fears,34.785400
farse,34.785400
fares,34.785400
safer,34.785400
tinge,34.781300
rache,34.780400
reach,34.780400
chare,34.780400
ovate,34.779100
drole,34.778800
older,34.778800
acute,34.777800
utile,34.776500
tuile,34.776500
edits,34.775900
tides,34.775900
stied,34.775900
diets,34.775900
sited,34.775900
deist,34.775900
dites,34.775900
poise,34.771200
runes,34.761900
nurse,34.761900
tonal,34.754700
notal,34.754700
tolan,34.754700
talon,34.754700
amice,34.753800
infer,34.752900
finer,34.752900
ayres,34.751200
arsey,34.751200
years,34.751200
eyras,34.751200
sayer,34.751200
resay,34.751200
oldie,34.742700
oiled,34.742700
owrie,34.739800
rowie,34.739800
actor,34.730700
taroc,34.730700
lirot,34.729400
triol,34.729400
coati,34.694600
noris,34.678700
ornis,34.678700
roins,34.678700
rosin,34.678700
noirs,34.678700
irons,34.678700
ofter,34.668100
forte,34.668100
fetor,34.668100
mores,34.653100
smore,34.653100
morse,34.653100
omers,34.653100
moers,34.653100
horse,34.643600
hoers,34.643600
shero,34.643600
shore,34.643600
rohes,34.643600
shoer,34.643600
heros,34.643600
hoser,34.643600
touse,34.641000
toyer,34.633900
borne,34.631500
boner,34.631500
hoise,34.607500
bonie,34.595400
perts,34.594700
strep,34.594700
perst,34.594700
prest,34.594700
oaken,34.576800
aglet,34.568000
prole,34.561500
poler,34.561500
loper,34.561500
spite,34.558600
stipe,34.558600
piets,34.558600
piste,34.558600
kiore,34.551500
flare,34.539600
farle,34.539600
feral,34.539600
acted,34.531400
cadet,34.531400
tilde,34.530100
tiled,34.530100
lited,34.530100
write,34.527200
twire,34.527200
twier,34.527200
loipe,34.525400
geans,34.517300
genas,34.517300
nerds,34.515500
rends,34.515500
derns,34.515500
salue,34.512500
leary,34.505400
layer,34.505400
relay,34.505400
rayle,34.505400
early,34.505400
grise,34.492000
novae,34.482600
denis,34.479400
sdein,34.479400
nides,34.479400
dines,34.479400
snide,34.479400
sined,34.479400
extra,34.479300
taxer,34.479300
retax,34.479300
ceils,34.468700
ciels,34.468700
clies,34.468700
slice,34.468700
trins,34.466100
snirt,34.466100
solar,34.465400
orals,34.465400
soral,34.465400
vireo,34.457300
ureic,34.456000
curie,34.456000
axite,34.443200
trems,34.440500
terms,34.440500
acorn,34.434200
caron,34.434200
racon,34.434200
narco,34.434200
tehrs,34.431000
brent,34.418900
baste,34.415300
besat,34.415300
beast,34.415300
beats,34.415300
abets,34.415300
bates,34.415300
betas,34.415300
tabes,34.415300
morel,34.407300
times,34.404400
smite,34.404400
mites,34.404400
items,34.404400
metis,34.404400
stime,34.404400
emits,34.404400
conia,34.398100
sieth,34.394900
heist,34.394900
shite,34.394900
sithe,34.394900
dotes,34.394600
tosed,34.394600
doest,34.394600
cameo,34.372500
comae,34.372500
freon,34.371600
moile,34.371200
taken,34.364200
helio,34.361700
ouens,34.344500
trike,34.338900
kiter,34.338900
onery,34.337400
royne,34.337400
epact,34.314100
perns,34.298200
angle,34.271500
genal,34.271500
angel,34.271500
glean,34.271500
deals,34.266100
slade,34.266100
leads,34.266100
dales,34.266100
lased,34.266100
lades,34.266100
wears,34.263200
wares,34.263200
sewar,34.263200
resaw,34.263200
sawer,34.263200
sware,34.263200
swear,34.263200
penis,34.262100
pines,34.262100
spine,34.262100
snipe,34.262100
peins,34.262100
rueda,34.253400
slart,34.252800
cager,34.247500
grace,34.247500
liger,34.246200
rivet,34.244700
decan,34.234900
acned,34.234900
caned,34.234900
dance,34.234900
eldin,34.233600
lined,34.233600
rewin,34.230700
adieu,34.217300
alist,34.216700
tails,34.216700
litas,34.216700
dicer,34.209600
riced,34.209600
drice,34.209600
cider,34.209600
cried,34.209600
actin,34.185500
antic,34.185500
topes,34.177300
stope,34.177300
poets,34.177300
estop,34.177300
pesto,34.177300
potes,34.177300
stoep,34.177300
radio,34.170200
aroid,34.170200
bleat,34.169500
ablet,34.169500
table,34.169500
blate,34.169500
fates,34.155400
fetas,34.155400
festa,34.155400
feats,34.155400
feast,34.155400
theca,34.150400
teach,34.150400
cheat,34.150400
tache,34.150400
lithe,34.149100
toled,34.148800
xenia,34.146700
tower,34.145900
twoer,34.145900
wrote,34.145900
herns,34.134500
tunes,34.131900
suent,34.131900
unset,34.131900
azine,34.128700
entry,34.124800
yrent,34.124800
fient,34.122900
feint,34.122900
yates,34.121200
yeast,34.121200
nabes,34.118800
basen,34.118800
banes,34.118800
beans,34.118800
regos,34.110700
ergos,34.110700
gores,34.110700
ogres,34.110700
goers,34.110700
soger,34.110700
gorse,34.110700
towie,34.109800
mines,34.107900
meins,34.107900
miens,34.107900
noule,34.098700
shine,34.098400
nosed,34.098100
nodes,34.098100
sonde,34.098100
ribes,34.093500
breis,34.093500
biers,34.093500
birse,34.093500
bries,34.093500
brise,34.093500
socle,34.087400
close,34.087400
coles,34.087400
trons,34.084800
snort,34.084800
ronts,34.084800
rakes,34.074900
asker,34.074900
reaks,34.074900
kesar,34.074900
skear,34.074900
eskar,34.074900
saker,34.074900
coure,34.074700
leaps,34.048800
salep,34.048800
pelas,34.048800
lapse,34.048800
spale,34.048800
pleas,34.048800
sepal,34.048800
peals,34.048800
pales,34.048800
speal,34.048800
oints,34.048700
azote,34.043900
toaze,34.043900
inker,34.042400
reink,34.042400
kaies,34.038800
pareu,34.036100
motes,34.023100
moste,34.023100
mesto,34.023100
smote,34.023100
tomes,34.023100
pance,34.017600
pecan,34.017600
waler,34.017400
lawer,34.017400
shote,34.013600
those,34.013600
ethos,34.013600
bento,34.001500
beton,34.001500
price,33.992300
cripe,33.992300
walie,33.981300
avers,33.980700
raves,33.980700
vares,33.980700
saver,33.980700
troke,33.957600
toker,33.957600
triad,33.957600
larns,33.956300
snarl,33.956300
riven,33.948200
viner,33.948200
avise,33.944600
anils,33.920200
slain,33.920200
snail,33.920200
nails,33.920200
fetal,33.909600
aleft,33.909600
nairu,33.907500
crias,33.896200
melas,33.894600
leams,33.894600
almes,33.894600
males,33.894600
lames,33.894600
meals,33.894600
mesal,33.894600
samel,33.894600
lunet,33.886100
unlet,33.886100
tends,33.885500
stend,33.885500
dents,33.885500
halse,33.885100
leash,33.885100
hales,33.885100
heals,33.885100
selah,33.885100
shale,33.885100
sheal,33.885100
snoep,33.880800
opens,33.880800
peons,33.880800
pones,33.880800
celts,33.874800
aruhe,33.872400
ogler,33.864900
voter,33.863400
trove,33.863400
overt,33.863400
limen,33.862100
cuter,33.862100
cruet,33.862100
eruct,33.862100
recut,33.862100
truce,33.862100
curet,33.862100
geits,33.862000
tiges,33.862000
geist,33.862000
gites,33.862000
fanes,33.858900
caneh,33.853900
nache,33.853900
hance,33.853900
olden,33.852300
loden,33.852300
owner,33.849400
rowen,33.849400
rewon,33.849400
cabre,33.849000
acerb,33.849000
caber,33.849000
brace,33.849000
liber,33.847700
birle,33.847700
crime,33.838100
loast,33.835400
tolas,33.835400
salto,33.835400
altos,33.835400
lotsa,33.835400
lotas,33.835400
fries,33.833600
reifs,33.833600
fires,33.833600
frise,33.833600
serif,33.833600
fiers,33.833600
refis,33.833600
laker,33.829100
logie,33.828800
decor,33.828300
coder,33.828300
cored,33.828300
credo,33.828300
cutie,33.826000
sayne,33.824700
yeans,33.824700
ceiba,33.812900
octan,33.804200
acton,33.804200
cotan,33.804200
canto,33.804200
moira,33.798700
moria,33.798700
alike,33.793000
alkie,33.793000
raped,33.789700
drape,33.789700
pared,33.789700
padre,33.789700
toric,33.778900
motel,33.777300
metol,33.777300
helot,33.767800
thole,33.767800
hotel,33.767800
axone,33.765400
zonae,33.747400
often,33.741600
tapir,33.740300
parti,33.740300
atrip,33.740300
ravel,33.734900
velar,33.734900
laver,33.734900
nomes,33.726600
meson,33.726600
omens,33.726600
hosen,33.717100
shone,33.717100
hones,33.717100
sober,33.712200
bores,33.712200
robes,33.712200
brose,33.712200
toney,33.707400
alive,33.698800
bosie,33.676100
pents,33.668200
spent,33.668200
drain,33.661100
dinar,33.661100
ranid,33.661100
nadir,33.661100
krone,33.661100
dream,33.635500
madre,33.635500
armed,33.635500
derma,33.635500
pleon,33.635000
pelon,33.635000
twaes,33.633200
wetas,33.633200
tawse,33.633200
sweat,33.633200
waste,33.633200
heard,33.626000
rahed,33.626000
hared,33.626000
enoki,33.625000
eikon,33.625000
koine,33.625000
gilet,33.616200
legit,33.616200
flane,33.613100
coper,33.611000
grens,33.601600
twine,33.600700
alowe,33.600000
amide,33.599400
media,33.599400
aimed,33.599400
lures,33.596800
rules,33.596800
luser,33.596800
facer,33.589100
farce,33.589100
filer,33.587800
lifer,33.587800
rifle,33.587800
flier,33.587800
amrit,33.586100
ticed,33.579600
edict,33.579600
cited,33.579600
leany,33.578900
airth,33.576600
troad,33.576300
tardo,33.576300
roven,33.566900
segni,33.565500
singe,33.565500
sengi,33.565500
soave,33.563300
oaves,33.563300
sauce,33.562000
cause,33.562000
ileus,33.560700
lieus,33.560700
riley,33.553600
diota,33.540200
solan,33.538900
sloan,33.538900
salon,33.538900
loans,33.538900
zante,33.534800
ovine,33.530800
envoi,33.530800
cunei,33.529500
arcos,33.514900
acros,33.514900
orcas,33.514900
oscar,33.514900
loirs,33.513600
loris,33.513600
roils,33.513600
thens,33.504500
hents,33.504500
shent,33.504500
orcin,33.482400
corni,33.482400
melon,33.480800
lemon,33.480800
toges,33.480700
goest,33.480700
roble,33.466400
borel,33.466400
blore,33.466400
besti,33.463500
bites,33.463500
besit,33.463500
crome,33.456800
comer,33.456800
fores,33.452300
froes,33.452300
orfes,33.452300
ochre,33.447300
ocher,33.447300
chore,33.447300
takes,33.444900
stake,33.444900
ketas,33.444900
skate,33.444900
teaks,33.444900
steak,33.444900
obeli,33.430300
remap,33.418200
yores,33.418100
oyers,33.418100
raphe,33.408700
phare,33.408700
hepar,33.408700
taupe,33.406100
crept,33.398400
apode,33.372300
paedo,33.372300
aport,33.359000
porta,33.359000
gales,33.352200
geals,33.352200
vesta,33.350700
stave,33.350700
rugae,33.339500
auger,33.339500
argue,33.339500
sewan,33.336700
wanes,33.336700
weans,33.336700
lants,33.326300
slant,33.326300
patio,33.322900
ingle,33.319700
ligne,33.319700
loave,33.317500
volae,33.317500
laevo,33.317500
cased,33.315600
ecads,33.315600
daces,33.315600
cades,33.315600
diels,33.314300
idles,33.314300
deils,33.314300
sield,33.314300
siled,33.314300
delis,33.314300
eilds,33.314300
isled,33.314300
sidle,33.314300
slide,33.314300
arnut,33.313600
wiser,33.311400
sweir,33.311400
weirs,33.311400
wries,33.311400
swire,33.311400
wires,33.311400
carts,33.302300
scrat,33.302300
scart,33.302300
rudie,33.301600
tirls,33.301000
grice,33.295700
ramin,33.289600
minar,33.289600
inarm,33.289600
andro,33.279800
adorn,33.279800
radon,33.279800
tuina,33.277500
carol,33.269100
claro,33.269100
coral,33.269100
raxes,33.263500
orgia,33.256300
herma,33.254500
harem,33.254500
blert,33.253800
razes,33.245500
danio,33.243700
haute,33.242400
terfs,33.239700
frets,33.239700
retch,33.234700
chert,33.234700
nixer,33.231000
blite,33.217700
seiza,33.209400
hoaed,33.208600
metic,33.208100
forel,33.206500
tyers,33.205500
styre,33.205500
tyres,33.205500
treys,33.205500
resty,33.205500
amort,33.204800
morat,33.204800
fiest,33.203600
feist,33.203600
brens,33.203100
latke,33.199100
theic,33.198600
ethic,33.198600
coted,33.198300
torah,33.195300
segno,33.184200
louse,33.179400
ousel,33.179400
eusol,33.179400
folie,33.170400
rajes,33.169800
yetis,33.169400
yites,33.169400
seity,33.169400
tomia,33.168700
beins,33.167000
bines,33.167000
benis,33.167000
pated,33.159700
apted,33.159700
adept,33.159700
taped,33.159700
snake,33.148400
kanes,33.148400
skean,33.148400
sneak,33.148400
ounce,33.148200
oxter,33.146200
retox,33.146200
ajies,33.133700
lerps,33.133100
rozet,33.128200
kiers,33.123100
reiks,33.123100
skier,33.123100
siker,33.123100
keirs,33.123100
valet,33.104900
space,33.098300
scape,33.098300
capes,33.098300
paces,33.098300
piles,33.097000
slipe,33.097000
plies,33.097000
speil,33.097000
spiel,33.097000
lipes,33.097000
spile,33.097000
grade,33.093100
ragde,33.093100
raged,33.093100
radge,33.093100
tozie,33.092100
wanle,33.090900
botes,33.082200
boets,33.082200
besot,33.082200
clade,33.069800
laced,33.069800
decal,33.069800
drant,33.067200
apron,33.062500
clart,33.056500
vanes,33.054200
naves,33.054200
avens,33.054200
tragi,33.043700
token,33.031100
idant,33.031100
daint,33.031100
siver,33.028900
rives,33.028900
vires,33.028900
viers,33.028900
piano,33.026400
tical,33.020400
cital,33.020400
ictal,33.020400
laxer,33.017700
relax,33.017700
crans,33.005800
narcs,33.005800
carns,33.005800
scran,33.005800
mated,33.005500
tamed,33.005500
nirls,33.004500
death,32.996000
hated,32.996000
auris,32.988200
axile,32.981600
merls,32.978900
gents,32.971600
cains,32.969700
herls,32.969400
lehrs,32.969400
lutes,32.966800
tules,32.966800
aizle,32.963600
tyler,32.959700
facet,32.959100
filet,32.957800
flite,32.957800
beals,32.953700
blaes,32.953700
ables,32.953700
baels,32.953700
bales,32.953700
